55,activityrecognition,vehicle,56
405817,android.sensor.gyroscope,-0.009063721,-0.005493164,0.0026550293
405868,android.sensor.gyroscope,-0.001739502,0.006713867,0.0026550293
405918,android.sensor.geomagnetic_rotation_vector,0.0016934365,-0.03166815,-0.25613964,0.9661194,0.17453292
405969,android.sensor.gyroscope,-0.004180908,-6.1035156E-4,-0.0034484863
406020,android.sensor.gravity,0.5945681,0.18669243,9.786829
406071,android.sensor.gravity,0.5961087,0.18549426,9.786758
406123,android.sensor.accelerometer,0.6067047,0.21875,9.6579895
406174,android.sensor.gyroscope,-0.0029449463,-0.004272461,-0.0034484863
406225,android.sensor.gyroscope,-0.001739502,-0.004272461,0.0014190674
406277,android.sensor.gyroscope,-0.004180908,-0.0018157959,0.0026550293
406329,android.sensor.gyroscope,-0.001739502,6.2561035E-4,-0.0034484863
406380,android.sensor.gyroscope,-0.0029449463,-0.0030517578,0.0026550293
406430,android.sensor.gyroscope,-0.0053863525,0.0018310547,0.0014190674
406481,android.sensor.accelerometer,0.5861969,0.17208862,9.638611
406531,android.sensor.gyroscope_uncalibrated,0.028656006,0.012680054,-0.01777649,0.02792359,0.013290405,-0.020431519
406582,android.sensor.gyroscope_uncalibrated,0.024978638,0.009017944,-0.019012451,0.02792359,0.013290405,-0.020431519
406632,android.sensor.gravity,0.6055297,0.1679919,9.786495
406684,android.sensor.accelerometer,0.6145935,0.14491272,9.622345
406739,android.sensor.gyroscope,-0.004180908,0.004272461,0.0014190674
406786,android.sensor.rotation_vector,-0.0024128594,-0.031911213,-0.3318076,0.9428041,0.17453292
406839,android.sensor.gyroscope,-0.004180908,-0.0030517578,-0.0010223389
-406888,sound,82.34409972185566
406940,android.sensor.gyroscope,-5.0354004E-4,0.0030670166,-0.0034484863
406990,android.sensor.gyroscope,7.324219E-4,-0.010375977,0.007537842
407041,android.sensor.gyroscope,-0.001739502,-0.0030517578,0.0014190674
407091,android.sensor.gyroscope,-0.0066223145,0.004272461,-0.0022277832
407142,android.sensor.gyroscope,-0.007827759,-0.016494751,0.0026550293
407193,android.sensor.gyroscope,-0.0066223145,6.2561035E-4,-0.0022277832
407243,android.sensor.gyroscope_uncalibrated,0.020095825,0.01512146,-0.019012451,0.02792359,0.013290405,-0.020431519
407295,android.sensor.magnetic_field,-18.133545,29.263306,-18.128967
407346,android.sensor.game_rotation_vector,0.028126422,-0.015230011,0.7397985,0.6720678
407396,android.sensor.magnetic_field,-19.49768,31.30951,-17.12799
407448,android.sensor.rotation_vector,-0.00309429,-0.03187525,-0.3320108,0.9427318,0.17453292
407498,android.sensor.gravity,0.6110037,0.1519295,9.786418
407549,android.sensor.gyroscope,0.0043792725,-0.004272461,-0.0010223389
407599,android.sensor.accelerometer,0.59750366,0.1647644,9.646515
407651,android.sensor.gyroscope,7.324219E-4,0.006713867,2.1362305E-4
407700,android.sensor.gyroscope,0.0043792725,-0.005493164,-0.0022277832
407755,android.sensor.accelerometer,0.5828247,0.15782166,9.639572
407803,android.sensor.game_rotation_vector,0.02870545,-0.015022278,0.7397666,0.6720831
407855,android.sensor.gyroscope,0.0019378662,-0.0018157959,2.1362305E-4
407907,android.sensor.gyroscope,-0.0053863525,-0.004272461,0.0026550293
407956,android.sensor.linear_acceleration,-0.0022403598,-0.03720519,0.0019350052
408007,android.sensor.gyroscope,0.0056152344,-0.004272461,-0.0071258545
408058,android.sensor.gyroscope,0.008056641,-0.006729126,0.0014190674
408108,android.sensor.gyroscope,0.0019378662,0.0018310547,-0.0010223389
408159,android.sensor.gyroscope,0.0056152344,0.0018310547,0.0026550293
408216,android.sensor.accelerometer,0.6136017,0.1829834,9.637436
408261,android.sensor.gravity,0.61239886,0.17740452,9.785902
408314,android.sensor.gyroscope,0.0056152344,-6.1035156E-4,-0.0010223389
408364,android.sensor.rotation_vector,-0.001572812,-0.032561198,-0.33106142,0.9430459,0.17453292
408415,android.sensor.gyroscope,0.0068206787,-0.0030517578,-0.0046844482
408467,android.sensor.accelerometer,0.5617523,0.24568176,9.59079
408517,android.sensor.linear_acceleration,-0.030920625,0.022892639,-0.029809952
408571,android.sensor.magnetic_field,-23.41919,33.866882,-26.312256
408621,android.sensor.accelerometer,0.6231384,0.21664429,9.662903
408670,android.sensor.game_rotation_vector,0.02997509,-0.012815004,0.7396596,0.67219114
408721,android.sensor.rotation_vector,4.534084E-5,-0.0325813,-0.330636,0.9431958,0.17453292
408772,android.sensor.magnetic_field,-20.350647,34.54895,-25.309753
408823,android.sensor.magnetic_field,-21.543884,33.69751,-25.4776
408874,android.sensor.geomagnetic_rotation_vector,0.0036425057,-0.032258928,-0.2553977,0.9662909,0.17453292
408925,android.sensor.gyroscope,-0.0053863525,-0.004272461,-0.0022277832
408975,android.sensor.gravity,0.60417247,0.21065688,9.785754
409026,android.sensor.gyroscope,-0.004180908,-0.0030517578,0.0038604736
409077,android.sensor.gravity,0.6060957,0.20894794,9.785672
409128,android.sensor.gyroscope,-0.0066223145,0.004272461,0.0026550293
409178,android.sensor.magnetic_field_uncalibrated,-84.57184,-53.54004,-86.83624,-61.833984,-88.77106,-60.523987
409229,android.sensor.geomagnetic_rotation_vector,0.002320132,-0.032341924,-0.2555478,0.9662525,0.17453292
409281,android.sensor.rotation_vector,-8.8876893E-4,-0.03229824,-0.33110362,0.943041,0.17453292
409331,android.sensor.rotation_vector,-0.0011072343,-0.032281682,-0.3311725,0.9430172,0.17453292
409382,android.sensor.gyroscope,7.324219E-4,-0.006729126,-0.0022277832
409432,android.sensor.gyroscope_uncalibrated,0.023742676,0.017562866,-0.020217896,0.02792359,0.013290405,-0.020431519
409488,android.sensor.accelerometer,0.60643005,0.1327362,9.666214
409537,android.sensor.accelerometer,0.6072998,0.12017822,9.645752
409588,android.sensor.gravity,0.611173,0.16862287,9.786134
409639,android.sensor.gyroscope_uncalibrated,0.022537231,0.013916016,-0.019012451,0.02792359,0.013290405,-0.020431519
409691,android.sensor.linear_acceleration,0.0056536794,0.014564887,0.044647217
409745,android.sensor.magnetic_field_uncalibrated,-83.2077,-52.175903,-87.83722,-61.833984,-88.77106,-60.523987
409799,android.sensor.accelerometer,0.5924988,0.16766357,9.639053
409847,android.sensor.gravity,0.6055369,0.16051911,9.786621
409899,android.sensor.accelerometer,0.5731659,0.14857483,9.634781
409949,android.sensor.rotation_vector,-0.0024599538,-0.031994306,-0.3317515,0.9428209,0.17453292
410001,android.sensor.geomagnetic_rotation_vector,9.329452E-5,-0.031972367,-0.25617465,0.9661016,0.17453292
410052,android.sensor.gyroscope,-0.0053863525,-6.1035156E-4,0.012420654
410101,android.sensor.orientation,38.77997,-0.9689095,3.569233
410152,android.sensor.gyroscope_uncalibrated,0.027420044,0.013916016,-0.019012451,0.02792359,0.013290405,-0.020431519
410204,android.sensor.gravity,0.6106786,0.16973105,9.786146
410254,android.sensor.game_rotation_vector,0.028858276,-0.014443929,0.7397951,0.67205787
410305,android.sensor.accelerometer,0.5716553,0.17056274,9.609009
410358,android.sensor.accelerometer,0.5995941,0.20872498,9.597824
410408,android.sensor.gyroscope,7.324219E-4,-0.0018157959,0.0014190674
410458,android.sensor.gyroscope,-0.0029449463,0.004272461,-0.0034484863
410508,android.sensor.rotation_vector,-0.0018336476,-0.03221591,-0.33141062,0.9429347,0.17453292
410559,android.sensor.rotation_vector,-0.0018365149,-0.032235958,-0.3313949,0.9429395,0.17453292
410611,android.sensor.gravity,0.6069328,0.17728655,9.786245
410661,android.sensor.linear_acceleration,0.047173142,0.028655842,0.037802696
410714,android.sensor.accelerometer,0.5881195,0.13757324,9.616028
410763,android.sensor.accelerometer,0.615921,0.2096405,9.658508
410813,android.sensor.gyroscope,7.324219E-4,0.004272461,0.0014190674
410868,android.sensor.gyroscope_uncalibrated,0.023742676,0.017562866,-0.025115967,0.02792359,0.013290405,-0.020431519
410920,android.sensor.accelerometer,0.5744171,0.22181702,9.607391
410972,android.sensor.orientation,38.833557,-1.0303181,3.4504595
411024,android.sensor.gyroscope,-0.0029449463,0.004272461,-0.0034484863
411076,android.sensor.geomagnetic_rotation_vector,0.0010542948,-0.031448666,-0.25640264,0.9660577,0.17453292
411128,android.sensor.orientation,38.84027,-1.0286702,3.4422421
411182,android.sensor.light,32.0,0.0,0.0
411230,android.sensor.accelerometer,0.60087585,0.21994019,9.637939
411285,android.sensor.gyroscope,-5.0354004E-4,-0.004272461,2.1362305E-4
411335,android.sensor.gyroscope,0.0019378662,-0.004272461,0.0014190674
411383,android.sensor.game_rotation_vector,0.028286548,-0.013661349,0.7398032,0.6720896
411435,android.sensor.game_rotation_vector,0.028144453,-0.013763714,0.7398062,0.67209023
411487,android.sensor.gyroscope,-0.001739502,-0.005493164,2.1362305E-4
411538,android.sensor.gyroscope_uncalibrated,0.026184082,0.013916016,-0.022659302,0.02792359,0.013290405,-0.020431519
411590,android.sensor.accelerometer,0.58631897,0.22973633,9.637527
411639,android.sensor.accelerometer,0.5752411,0.18258667,9.63678
411693,android.sensor.magnetic_field,-19.837952,36.083984,-26.812744
411743,android.sensor.magnetic_field,-19.837952,36.766052,-25.810242
411796,android.sensor.geomagnetic_rotation_vector,0.0020469013,-0.031191798,-0.23007171,0.9726715,0.17453292
411848,android.sensor.magnetic_field,-18.304443,35.572815,-25.978088
411900,android.sensor.gyroscope,-0.0053863525,-0.0018157959,0.0050964355
411950,android.sensor.gyroscope,7.324219E-4,-0.004272461,-0.0046844482
412000,android.sensor.gravity,0.5953469,0.17317525,9.78703
412056,android.sensor.gyroscope,-0.001739502,-0.0018157959,-0.0010223389
412106,android.sensor.accelerometer,0.5710907,0.18275452,9.625137
412153,android.sensor.linear_acceleration,-0.0016841292,0.05557993,0.041002274
412204,android.sensor.accelerometer,0.5908661,0.20513916,9.641632
412257,android.sensor.gyroscope,7.324219E-4,-6.1035156E-4,-0.0010223389
412306,android.sensor.rotation_vector,-0.0012751197,-0.031560376,-0.33180535,0.94281894,0.17453292
412357,android.sensor.rotation_vector,-0.0011510336,-0.031591732,-0.33174816,0.9428382,0.17453292
412408,android.sensor.accelerometer,0.5826721,0.1927185,9.639786
412459,android.sensor.game_rotation_vector,0.028766975,-0.013265273,0.7397847,0.6720975
412513,android.sensor.magnetic_field,-23.590088,36.766052,-26.478577
412561,android.sensor.gravity,0.5885368,0.18431935,9.787239
412611,android.sensor.linear_acceleration,-0.008526564,0.05081159,-0.022098541
412662,android.sensor.linear_acceleration,0.017670274,0.01730074,0.019237518
412716,android.sensor.gyroscope,0.0019378662,0.0116119385,-0.0010223389
412764,android.sensor.rotation_vector,-9.7263145E-4,-0.03111394,-0.33209318,0.9427328,0.17453292
412815,android.sensor.rotation_vector,-9.136215E-4,-0.031002799,-0.33216888,0.9427098,0.17453292
412865,android.sensor.accelerometer,0.53590393,0.22207642,9.646225
412916,android.sensor.magnetic_field,-22.566223,35.401917,-32.824707
412969,android.sensor.gravity,0.5575594,0.18329471,9.789071
413019,android.sensor.gravity,0.5459496,0.18280235,9.789735
413069,android.sensor.gravity,0.5469617,0.1832177,9.789671
413119,android.sensor.gyroscope,-0.0029449463,-0.010375977,2.1362305E-4
413170,android.sensor.rotation_vector,-7.2656875E-4,-0.029469492,-0.33337048,0.94233495,0.17453292
413221,android.sensor.game_rotation_vector,0.026848674,-0.012152145,0.73993784,0.6720293
413272,android.sensor.rotation_vector,-9.588945E-4,-0.029491045,-0.33341256,0.94231915,0.17453292
413323,android.sensor.accelerometer,0.5558777,0.18315125,9.63884
413374,android.sensor.rotation_vector,-0.0011547081,-0.029514115,-0.33344403,0.9423071,0.17453292
413424,android.sensor.gyroscope_uncalibrated,0.023742676,0.012680054,-0.022659302,0.02792359,0.013290405,-0.020431519
413476,android.sensor.gyroscope,7.324219E-4,0.0018310547,-0.0058898926
413527,android.sensor.rotation_vector,-0.0012726629,-0.02935907,-0.33360052,0.9422564,0.17453292
413577,android.sensor.gyroscope,-5.0354004E-4,0.005508423,0.0026550293
413628,android.sensor.gravity,0.5511573,0.16851127,9.7897
413681,android.sensor.linear_acceleration,-0.038001,0.09980108,-0.094721794
413732,android.sensor.accelerometer,0.5263672,0.14756775,9.639191
413782,android.sensor.gravity,0.553996,0.17114386,9.789494
413832,android.sensor.rotation_vector,-0.0012038469,-0.029583378,-0.33340025,0.94232035,0.17453292
413887,android.sensor.accelerometer,0.54933167,0.14891052,9.664597
413935,android.sensor.game_rotation_vector,0.02718389,-0.012475662,0.74001426,0.67192584
413986,android.sensor.game_rotation_vector,0.027209064,-0.012514035,0.740014,0.6719243
414040,android.sensor.gyroscope,-0.001739502,-0.006729126,0.008743286
414090,android.sensor.gyroscope,0.0031738281,0.004272461,-0.0022277832
414139,android.sensor.rotation_vector,-9.06796E-4,-0.03006689,-0.33293036,0.9424715,0.17453292
414189,android.sensor.accelerometer,0.5291443,0.17312622,9.634232
414239,android.sensor.game_rotation_vector,0.027355887,-0.012429203,0.74000514,0.6719297
414290,android.sensor.rotation_vector,-0.0010825775,-0.02998809,-0.33303955,0.94243526,0.17453292
414342,android.sensor.gyroscope,-0.011505127,-0.00793457,0.0026550293
414392,android.sensor.gyroscope,7.324219E-4,-0.0030517578,0.0014190674
414442,android.sensor.accelerometer,0.5359192,0.1634674,9.63678
414496,android.sensor.magnetic_field,-18.986511,34.890747,-28.98407
414546,android.sensor.gravity,0.5638912,0.17549644,9.788852
414596,android.sensor.gravity,0.56327844,0.17356819,9.788921
414647,android.sensor.accelerometer,0.528183,0.19195557,9.552109
414698,android.sensor.magnetic_field,-20.179749,35.743713,-27.815247
414750,android.sensor.gyroscope,-0.001739502,-0.006729126,0.0014190674
414800,android.sensor.gyroscope,-0.001739502,-0.0018157959,0.0050964355
414851,android.sensor.geomagnetic_rotation_vector,0.0019800127,-0.029626578,-0.23666352,0.9711378,0.17453292
414902,android.sensor.linear_acceleration,-0.005296886,0.055569157,0.03453636
414953,android.sensor.game_rotation_vector,0.027065251,-0.012783647,0.74003047,0.67190695
415004,android.sensor.rotation_vector,-0.0011537139,-0.02996259,-0.33307853,0.9424222,0.17453292
415056,android.sensor.accelerometer,0.5805664,0.22306824,9.654877
415107,android.sensor.gyroscope,0.0056152344,0.009155273,2.1362305E-4
415158,android.sensor.gyroscope,7.324219E-4,-0.012817383,-0.0034484863
415208,android.sensor.geomagnetic_rotation_vector,0.0015945223,-0.029600509,-0.23651196,0.97117627,0.17453292
415258,android.sensor.gyroscope,0.0019378662,0.006713867,-0.0022277832
415309,android.sensor.gyroscope,7.324219E-4,-6.1035156E-4,-0.009567261
415359,android.sensor.gyroscope_uncalibrated,0.023742676,0.009017944,-0.016571045,0.02792359,0.013290405,-0.020431519
415411,android.sensor.gravity,0.55899084,0.1708434,9.789215
415461,android.sensor.gravity,0.5598298,0.17396078,9.789112
415513,android.sensor.gyroscope,0.0056152344,-6.1035156E-4,-0.0010223389
415563,android.sensor.gravity,0.5593261,0.1774819,9.789078
415613,android.sensor.rotation_vector,-0.0010672233,-0.02999365,-0.3330311,0.94243807,0.17453292
415666,android.sensor.gyroscope,0.0056152344,-0.006729126,2.1362305E-4
415717,android.sensor.gyroscope_uncalibrated,0.02130127,0.01512146,-0.022659302,0.02792359,0.013290405,-0.020431519
415768,android.sensor.gyroscope_uncalibrated,0.024978638,0.018798828,-0.021453857,0.02792359,0.013290405,-0.020431519
415820,android.sensor.gravity,0.5576967,0.17977561,9.789129
415872,android.sensor.rotation_vector,-8.4224466E-4,-0.029980244,-0.33298442,0.94245523,0.17453292
415923,android.sensor.rotation_vector,-7.513016E-4,-0.029934658,-0.33299825,0.94245183,0.17453292
415973,android.sensor.magnetic_field_uncalibrated,-80.65033,-55.415344,-86.668396,-61.833984,-88.77106,-60.523987
416029,android.sensor.gyroscope,7.324219E-4,-0.00793457,-0.0010223389
416078,android.sensor.game_rotation_vector,0.0273179,-0.012439488,0.7400068,0.67192924
416130,android.sensor.rotation_vector,-9.670291E-4,-0.029962324,-0.33303094,0.94243926,0.17453292
416184,android.sensor.rotation_vector,-0.0010129642,-0.03006359,-0.33296022,0.94246095,0.17453292
416234,android.sensor.orientation,38.954956,-1.0294518,3.2808318
416286,android.sensor.gyroscope_uncalibrated,0.02986145,0.018798828,-0.026321411,0.02792359,0.013290405,-0.020431519
416338,android.sensor.gravity,0.5611713,0.17943947,9.788937
-416389,sound,83.881402152422
416440,android.sensor.gravity,0.56872493,0.1788369,9.788511
416494,android.sensor.rotation_vector,-0.0011297092,-0.030079667,-0.332977,0.9424544,0.17453292
416545,android.sensor.gyroscope,7.324219E-4,6.2561035E-4,0.007537842
416596,android.sensor.accelerometer,0.5303345,0.14175415,9.594788
416649,android.sensor.magnetic_field_uncalibrated,-83.2077,-54.222107,-86.16791,-61.833984,-88.77106,-60.523987
416701,android.sensor.accelerometer,0.557724,0.11590576,9.653595
416754,android.sensor.gyroscope,-0.001739502,0.006713867,2.1362305E-4
416808,android.sensor.accelerometer,0.5337982,0.15208435,9.635727
416856,android.sensor.gyroscope_uncalibrated,0.02986145,0.010238647,-0.022659302,0.02792359,0.013290405,-0.020431519
416910,android.sensor.gyroscope,0.0043792725,-0.0018157959,0.0026550293
416960,android.sensor.gyroscope,0.0019378662,0.005508423,-0.0046844482
417010,android.sensor.gyroscope,0.0019378662,0.009155273,-0.0010223389
417061,android.sensor.gyroscope,0.0031738281,-0.005493164,0.0014190674
417112,android.sensor.gyroscope,-5.0354004E-4,-0.004272461,-0.0046844482
417162,android.sensor.gyroscope_uncalibrated,0.028656006,0.007797241,-0.022659302,0.02792359,0.013290405,-0.020431519
417215,android.sensor.magnetic_field,-21.032715,33.52661,-23.306274
417267,android.sensor.accelerometer,0.52282715,0.18577576,9.639191
417318,android.sensor.gyroscope,-0.0029449463,-0.00793457,2.1362305E-4
417368,android.sensor.gyroscope_uncalibrated,0.027420044,0.005355835,-0.021453857,0.02792359,0.013290405,-0.020431519
417420,android.sensor.rotation_vector,-0.001049213,-0.029217374,-0.33365837,0.9422406,0.17453292
417470,android.sensor.rotation_vector,-8.9740334E-4,-0.029231174,-0.33360815,0.9422581,0.17453292
417522,android.sensor.gravity,0.5479476,0.17761119,9.789719
417572,android.sensor.geomagnetic_rotation_vector,0.0017980072,-0.029375954,-0.25875816,0.9654937,0.17453292
417623,android.sensor.geomagnetic_rotation_vector,0.001647323,-0.029017102,-0.2583117,0.96562433,0.17453292
417675,android.sensor.accelerometer,0.4971161,0.12854004,9.615799
417724,android.sensor.rotation_vector,-0.0011100571,-0.030025994,-0.3330157,0.9424424,0.17453292
417776,android.sensor.gyroscope,7.324219E-4,-0.0116119385,2.1362305E-4
417827,android.sensor.gyroscope,0.0031738281,-0.0030517578,0.0038604736
417877,android.sensor.gyroscope,7.324219E-4,-0.006729126,-0.0034484863
417928,android.sensor.gyroscope,-0.004180908,0.004272461,-0.0010223389
417979,android.sensor.gravity,0.575844,0.17440225,9.788175
418030,android.sensor.game_rotation_vector,0.027509023,-0.013064295,0.7402422,0.6716503
418083,android.sensor.gyroscope,-0.004180908,-0.006729126,0.0026550293
418132,android.sensor.accelerometer,0.53793335,0.1739502,9.624023
418183,android.sensor.rotation_vector,-0.0014983122,-0.030118091,-0.3330401,0.9424304,0.17453292
418234,android.sensor.gyroscope,-0.009063721,-0.004272461,0.0050964355
418286,android.sensor.gravity,0.566336,0.16610439,9.788874
418337,android.sensor.gravity,0.56720364,0.166016,9.788826
-418388,sound,84.16076098706361
418439,android.sensor.rotation_vector,-0.0016543032,-0.030106992,-0.3330891,0.9424131,0.17453292
418489,android.sensor.rotation_vector,-0.0016708812,-0.030390028,-0.33286244,0.9424841,0.17453292
418542,android.sensor.accelerometer,0.56866455,0.20776367,9.647003
418591,android.sensor.gravity,0.57185847,0.16626124,9.78855
418642,android.sensor.orientation,38.932007,-0.9884335,3.3428333
418692,android.sensor.magnetic_field_uncalibrated,-84.40094,-55.073547,-87.00256,-61.833984,-88.77106,-60.523987
418744,android.sensor.gravity,0.5710893,0.17031948,9.788526
418794,android.sensor.gyroscope_uncalibrated,0.028656006,0.0029144287,-0.020217896,0.02792359,0.013290405,-0.020431519
418847,android.sensor.accelerometer,0.56285095,0.16932678,9.615738
418898,android.sensor.rotation_vector,-0.0015671374,-0.030305821,-0.33290458,0.9424721,0.17453292
418949,android.sensor.gyroscope,-0.001739502,-6.1035156E-4,-0.0046844482
419000,android.sensor.gravity,0.56754774,0.16750029,9.78878
419050,android.sensor.gyroscope,0.0019378662,0.005508423,-0.0022277832
419101,android.sensor.gyroscope,-5.0354004E-4,0.017715454,0.012420654
419152,android.sensor.gravity,0.5625017,0.17199488,9.788993
419202,android.sensor.geomagnetic_rotation_vector,0.0011902894,-0.030176282,-0.25513878,0.9664327,0.17453292
419253,android.sensor.accelerometer,0.54493713,0.13807678,9.631821
419304,android.sensor.gravity,0.577264,0.16622435,9.788234
419355,android.sensor.rotation_vector,-0.0017368847,-0.03039346,-0.33287653,0.9424789,0.17453292
419414,android.sensor.light,57.0,0.0,0.0
419460,android.sensor.rotation_vector,-0.0017064619,-0.030195383,-0.33303037,0.942431,0.17453292
419511,android.sensor.game_rotation_vector,0.027269354,-0.013248846,0.7405882,0.6712749
419562,android.sensor.rotation_vector,-0.0017827345,-0.03020426,-0.33304268,0.9424262,0.17453292
419614,android.sensor.magnetic_field_uncalibrated,-82.69653,-54.733276,-87.33673,-61.833984,-88.77106,-60.523987
419666,android.sensor.magnetic_field_uncalibrated,-83.3786,-55.073547,-88.33923,-61.833984,-88.77106,-60.523987
419719,android.sensor.accelerometer,0.5498047,0.121017456,9.598572
419775,android.sensor.gyroscope_uncalibrated,0.024978638,0.013916016,-0.021453857,0.02792359,0.013290405,-0.020431519
419825,android.sensor.linear_acceleration,-0.026516378,0.012987807,0.027981758
419882,android.sensor.gravity,0.5694029,0.16273506,9.788753
419933,android.sensor.game_rotation_vector,0.027125739,-0.0133334175,0.74059695,0.67126936
419984,android.sensor.game_rotation_vector,0.027127253,-0.01326227,0.74059516,0.6712727
420035,android.sensor.magnetic_field_uncalibrated,-83.5495,-53.88031,-88.83972,-61.833984,-88.77106,-60.523987
420086,android.sensor.game_rotation_vector,0.02700299,-0.013185527,0.7405991,0.6712749
420137,android.sensor.magnetic_field_uncalibrated,-83.5495,-54.222107,-89.50806,-61.833984,-88.77106,-60.523987
420189,android.sensor.gravity,0.5680396,0.16151142,9.788853
420239,android.sensor.gravity,0.57125974,0.16160993,9.788664
420289,android.sensor.gravity,0.56954855,0.15966684,9.7887945
420340,android.sensor.gyroscope,7.324219E-4,6.2561035E-4,0.0014190674
420394,android.sensor.gyroscope_uncalibrated,0.02986145,0.011474609,-0.023880005,0.02792359,0.013290405,-0.020431519
420445,android.sensor.linear_acceleration,0.0044538975,0.008004308,-0.015300751
420500,android.sensor.gravity,0.57404476,0.15790457,9.788561
420550,android.sensor.linear_acceleration,-0.06764579,0.013857126,-0.058594704
420602,android.sensor.gyroscope,0.0056152344,-0.010375977,0.0014190674
420655,android.sensor.game_rotation_vector,0.027605237,-0.013964684,0.74063057,0.6711999
420707,android.sensor.game_rotation_vector,0.027797068,-0.014060894,0.74066496,0.67115206
420759,android.sensor.gyroscope,0.0056152344,-0.00793457,-0.0022277832
420809,android.sensor.gyroscope_uncalibrated,0.031097412,0.013916016,-0.025115967,0.02792359,0.013290405,-0.020431519
420861,android.sensor.magnetic_field_uncalibrated,-83.3786,-54.05121,-91.01105,-61.833984,-88.77106,-60.523987
420914,android.sensor.gyroscope,7.324219E-4,-0.005493164,0.0038604736
420967,android.sensor.game_rotation_vector,0.028346248,-0.013735975,0.74063194,0.67117226
421019,android.sensor.light,41.0,0.0,0.0
421071,android.sensor.gravity,0.59184057,0.17555545,9.7872
421123,android.sensor.rotation_vector,-0.0014586021,-0.03145767,-0.331936,0.9427761,0.17453292
421175,android.sensor.gyroscope,0.009262085,-0.0030517578,-0.0034484863
421226,android.sensor.gyroscope,-0.0029449463,-0.00793457,2.1362305E-4
421282,android.sensor.gyroscope,-0.001739502,-0.00793457,0.0050964355
421331,android.sensor.game_rotation_vector,0.028651563,-0.013670768,0.7405937,0.6712028
421383,android.sensor.gravity,0.5962902,0.17946626,9.7868595
421435,android.sensor.linear_acceleration,-0.026841938,0.021519274,-0.0142354965
421486,android.sensor.orientation,38.805054,-1.0331839,3.4882076
421538,android.sensor.game_rotation_vector,0.02865437,-0.013769975,0.74059594,0.6711982
421589,android.sensor.geomagnetic_rotation_vector,0.0010661886,-0.03131336,-0.25441375,0.9665878,0.17453292
421643,android.sensor.gyroscope,-5.0354004E-4,-0.005493164,-0.0046844482
421694,android.sensor.gyroscope,-0.004180908,-0.009170532,0.0050964355
421744,android.sensor.gyroscope,-0.0053863525,-0.004272461,0.0050964355
421794,android.sensor.gravity,0.5997895,0.16736796,9.78686
421846,android.sensor.gyroscope,0.0043792725,0.0018310547,-0.0010223389
421898,android.sensor.magnetic_field,-20.52002,34.379578,-34.828186
421948,android.sensor.linear_acceleration,-0.022317946,0.024503544,-0.008171082
421999,android.sensor.magnetic_field,-19.49768,34.03778,-34.49402
422049,android.sensor.magnetic_field,-18.473816,32.673645,-34.15985
422102,android.sensor.gyroscope,-0.004180908,0.0018310547,2.1362305E-4
422153,android.sensor.gravity,0.599438,0.16642693,9.786898
422205,android.sensor.orientation,38.821228,-0.97911674,3.5044608
422258,android.sensor.gyroscope,-0.001739502,-0.004272461,-0.0022277832
422308,android.sensor.light,58.0,0.0,0.0
422358,android.sensor.geomagnetic_rotation_vector,8.586092E-4,-0.03159493,-0.2542586,0.9666197,0.17453292
422410,android.sensor.geomagnetic_rotation_vector,8.6943654E-4,-0.03165093,-0.25422046,0.96662784,0.17453292
422461,android.sensor.gravity,0.60136896,0.16862452,9.786741
422514,android.sensor.accelerometer,0.60565186,0.16638184,9.636887
422564,android.sensor.gravity,0.6002657,0.17179008,9.786755
422614,android.sensor.geomagnetic_rotation_vector,0.0010863175,-0.032290764,-0.25377154,0.96672446,0.17453292
422666,android.sensor.gyroscope,0.0019378662,-0.005493164,0.0050964355
422716,android.sensor.gyroscope,-0.0029449463,-0.006729126,-0.0034484863
422772,android.sensor.light,48.0,0.0,0.0
422821,android.sensor.rotation_vector,-0.0019905064,-0.032537416,-0.33118677,0.9430019,0.17453292
422872,android.sensor.rotation_vector,-0.0020094237,-0.03250994,-0.33121413,0.9429932,0.17453292
422922,android.sensor.gyroscope,-0.004180908,-6.1035156E-4,0.008743286
422974,android.sensor.gyroscope,-0.0029449463,-6.1035156E-4,-0.0034484863
423025,android.sensor.magnetic_field_uncalibrated,-81.84357,-52.85797,-88.17139,-61.833984,-88.77106,-60.523987
423079,android.sensor.rotation_vector,-0.0022609245,-0.03292139,-0.33094013,0.9430746,0.17453292
423136,android.sensor.light,35.0,0.0,0.0
423182,android.sensor.linear_acceleration,0.03889078,0.018556386,0.012914658
423234,android.sensor.accelerometer,0.6116791,0.18017578,9.617264
423287,android.sensor.gravity,0.62531066,0.169765,9.785221
423337,android.sensor.gyroscope_uncalibrated,0.031097412,0.017562866,-0.023880005,0.02792359,0.013290405,-0.020431519
-423388,sound,82.38841726884174
423440,android.sensor.rotation_vector,-0.0022614724,-0.03297301,-0.33089787,0.94308764,0.17453292
423493,android.sensor.gyroscope,-5.0354004E-4,0.005508423,2.1362305E-4
423547,android.sensor.gyroscope,-5.0354004E-4,-0.006729126,0.0026550293
423597,android.sensor.accelerometer,0.61354065,0.18385315,9.625732
423644,android.sensor.gyroscope_uncalibrated,0.026184082,-0.0019683838,-0.014129639,0.02792359,0.013290405,-0.020431519
423699,android.sensor.magnetic_field_uncalibrated,-84.57184,-52.175903,-88.505554,-61.833984,-88.77106,-60.523987
423751,android.sensor.gravity,0.629984,0.17621134,9.784807
423809,android.sensor.gyroscope,0.0031738281,6.2561035E-4,-0.0034484863
