63,activityrecognition,vehicle,46
35867,android.sensor.accelerometer,3.5242648,-1.0151415,9.461885
35917,android.sensor.accelerometer,3.217807,-1.4460979,9.3182335
-35966,sound,-Infinity
36017,android.sensor.accelerometer,3.265691,-1.4077905,9.165004
36118,android.sensor.accelerometer,2.9783869,-1.8483237,9.308656
36171,android.sensor.game_rotation_vector,-0.013388,-0.193561,0.467513,0.86243
36378,android.sensor.accelerometer,3.1794999,-2.4612393,9.605537
36429,android.sensor.accelerometer,3.2561142,-2.4708161,9.375694
36482,android.sensor.game_rotation_vector,-0.017813,-0.185437,0.464105,0.865968
36532,android.sensor.orientation,208.34,11.83,17.13
36587,android.sensor.accelerometer,2.8443117,-2.2601264,8.619126
-36772,sound,85.56866953074831
-37256,sound,85.86106046855663
-37756,sound,66.09842323801783
-38258,sound,79.67252574249069
-38756,sound,76.3777082918802
-39256,sound,89.49946865896715
-39756,sound,79.76314945113506
-40258,sound,74.72314750546263
-40756,sound,73.31912058907913
-41256,sound,81.14114417274845
-41769,sound,85.86459850919132
-42274,sound,85.04443507197374
-42771,sound,86.49634550907656
-43272,sound,64.80099544225295
-43757,sound,55.38754652152277
-44258,sound,57.68457539265208
-44756,sound,67.51692872618312
-45256,sound,57.33755628674998
-45756,sound,55.620738772422634
-46255,sound,79.31437940488442
-46756,sound,86.47040455508674
-47256,sound,75.38015741887547
-47756,sound,71.75421930037822
-48256,sound,66.86423180359495
-48756,sound,73.82162984245937
-49256,sound,73.32661488603937
-49758,sound,71.92754287995199
-50258,sound,86.38212118619552
-50756,sound,84.09758667521324
-51256,sound,74.43786032429915
-51758,sound,84.60284504637285
-52257,sound,88.56431623122651
-52756,sound,90.30873362283398
-53256,sound,76.39614129181511
-53755,sound,84.37071010433056
-54257,sound,56.75176876471022
-54757,sound,55.475728899623874
-55256,sound,54.90149583164115
-55757,sound,52.82948221008199
-56256,sound,57.110383113356
-56756,sound,53.57036758080228
-57256,sound,55.94535081661433
-57756,sound,66.08550100954257
-58257,sound,65.07644877416146
-58756,sound,69.59438470879142
-59256,sound,55.16309243934779
-59756,sound,53.51556683348171
-60256,sound,52.947659402292395
9,android.sensor.light,3834.0,8405.0,0.0
53,android.sensor.game_rotation_vector,-0.022161,-0.203289,0.42694598,0.880851
-57,sound,52.17052067154388
103,android.sensor.orientation,207.59999,20.76,11.969999
153,android.sensor.orientation,206.79,22.859999,9.719999
208,android.sensor.accelerometer,0.49799395,-4.951209,9.021352
262,android.sensor.accelerometer,-0.30645782,-5.353435,6.7612257
305,android.sensor.game_rotation_vector,-0.100159,-0.189448,0.460081,0.861627
355,android.sensor.gyroscope,-0.12217305,0.5363397,0.11362094
406,android.sensor.gyroscope_uncalibrated,-0.11362094,0.53878313,-0.14782938,0.012217305,0.04642576,-0.0012217305
456,android.sensor.orientation,208.34999,27.88,2.49
507,android.sensor.orientation,209.62,27.279999,2.52
562,android.sensor.accelerometer,-0.9576807,-4.175488,7.393295
612,android.sensor.accelerometer,-1.7525556,-4.960786,8.236053
662,android.sensor.accelerometer,-1.388637,-5.0182467,8.379706
712,android.sensor.accelerometer,-1.2449849,-4.2521024,8.360553
762,android.sensor.accelerometer,-1.4269443,-5.592855,8.992621
813,android.sensor.linear_acceleration,-0.16129999,0.021599999,0.8983
865,android.sensor.game_rotation_vector,-0.236473,-0.059803,0.371316,0.895895
916,android.sensor.magnetic_field,17.875,12.6875,-38.875
967,android.sensor.orientation,227.31,38.02,-5.79
1022,android.sensor.accelerometer,0.21068975,-7.9008656,4.3287168
1072,android.sensor.accelerometer,-0.038307227,-9.394848,4.903325
1122,android.sensor.accelerometer,0.6991069,-9.423578,5.9280434
1172,android.sensor.accelerometer,0.22026655,-9.519346,6.4164605
1228,android.sensor.accelerometer,-0.2681506,-9.002198,7.393295
1282,android.sensor.accelerometer,-0.8331822,-7.8146744,7.1730285
1332,android.sensor.accelerometer,-0.7182605,-7.374141,5.9280434
1382,android.sensor.accelerometer,-0.2873042,-7.2209125,5.535394
1432,android.sensor.accelerometer,-0.05746084,-7.0581064,6.033388
1482,android.sensor.accelerometer,-0.076614454,-6.789956,6.4643445
1533,android.sensor.geomagnetic_rotation_vector,-0.281064,-0.293593,0.667965,0.6234,0.0
1585,android.sensor.game_rotation_vector,-0.420655,-0.101918,0.15901,0.887342
1638,android.sensor.orientation,244.93999,52.02,1.7199999
1688,android.sensor.orientation,244.33,51.86,-0.22
1743,android.sensor.accelerometer,-2.2026656,-10.295067,8.37013
1792,android.sensor.accelerometer,-1.1300632,-7.776367,6.895301
1843,android.sensor.rotation_vector,-0.212339,-0.335174,0.834891,0.381478,0.0
1895,android.sensor.magnetic_field_uncalibrated,149.875,177.6875,144.75,132.0,159.875,180.6875
1948,android.sensor.orientation,220.34,42.66,-5.48
2002,android.sensor.accelerometer,-0.59376204,-6.83784,6.694188
2053,android.sensor.accelerometer,-0.60333884,-5.755661,6.9144545
2105,android.sensor.game_rotation_vector,-0.270125,-0.144617,0.46036398,0.833176
2156,android.sensor.gyroscope,0.9370673,-1.4135422,0.1685988
2207,android.sensor.orientation,202.90999,31.599998,4.89
2262,android.sensor.accelerometer,1.8387469,-5.094861,8.868123
2312,android.sensor.accelerometer,2.8443117,-4.3478703,10.180145
2362,android.sensor.accelerometer,2.528277,-5.094861,9.32781
2412,android.sensor.accelerometer,1.9632454,-6.3206925,7.6135616
2462,android.sensor.accelerometer,3.1028855,-5.707777,6.7803793
2514,android.sensor.accelerometer,3.6487634,-4.5202527,7.5561004
2563,android.sensor.linear_acceleration,1.0591,0.9662,-0.3013
2614,android.sensor.game_rotation_vector,-0.110786,-0.230374,0.453005,0.854072
2665,android.sensor.game_rotation_vector,-0.098308,-0.234651,0.442862,0.859736
2716,android.sensor.orientation,209.58,22.41,20.35
2972,android.sensor.accelerometer,4.405331,-2.1068976,8.695741
3022,android.sensor.accelerometer,4.462792,-1.8483237,9.356541
3072,android.sensor.accelerometer,4.156334,-2.6048915,9.739613
3123,android.sensor.geomagnetic_rotation_vector,0.142586,-0.17865,0.923899,0.30686,0.0
3176,android.sensor.game_rotation_vector,-0.026723,-0.22396,0.4202,0.878953
3228,android.sensor.orientation,213.73999,14.719999,21.24
3283,android.sensor.accelerometer,2.2888567,-3.3423057,7.843405
3333,android.sensor.accelerometer,2.5953147,-3.2369606,8.312668
3386,android.sensor.game_rotation_vector,-0.040103,-0.217278,0.412556,0.88373
3435,android.sensor.gyroscope_uncalibrated,-0.17837265,-0.057421334,-0.26145032,0.012217305,0.04642576,-0.0012217305
3486,android.sensor.gyroscope,-0.18448131,-0.13439035,-0.2932153
3542,android.sensor.accelerometer,2.6527755,-1.9249382,8.868123
3592,android.sensor.orientation,215.87999,16.17,20.71
3642,android.sensor.accelerometer,3.074155,-2.2984335,8.868123
3692,android.sensor.accelerometer,3.2369606,-2.7006595,9.030929
3743,android.sensor.geomagnetic_rotation_vector,0.118517,-0.179331,0.93716,0.274818,0.0
3794,android.sensor.game_rotation_vector,-0.062346,-0.219434,0.363881,0.903078
3845,android.sensor.game_rotation_vector,-0.06623,-0.215885,0.356485,0.9066
3949,android.sensor.magnetic_field_uncalibrated,130.875,156.4375,136.6875,132.0,159.875,180.6875
4103,android.sensor.accelerometer,3.8977604,-3.074155,8.350976
4153,android.sensor.rotation_vector,0.095805,-0.219077,0.890467,0.387162,0.0
4206,android.sensor.game_rotation_vector,-0.097922,-0.220845,0.307712,0.920299
4258,android.sensor.gyroscope_uncalibrated,-0.13683382,0.13072516,-0.02687807,0.012217305,0.04642576,-0.0012217305
4313,android.sensor.accelerometer,3.5817258,-2.7581203,8.743625
4362,android.sensor.accelerometer,3.7445314,-2.7102363,8.848969
4412,android.sensor.accelerometer,3.5913026,-2.6527755,8.6574335
4463,android.sensor.accelerometer,3.5338416,-2.8538885,8.552089
4517,android.sensor.rotation_vector,0.094338,-0.224141,0.887466,0.391488,0.0
4616,android.sensor.gyroscope_uncalibrated,0.2284636,0.02687807,0.09162979,0.012217305,0.04642576,-0.0012217305
4667,android.sensor.orientation,223.79999,17.66,20.18
4722,android.sensor.accelerometer,3.3901896,-2.815581,9.040505
4773,android.sensor.accelerometer,3.4763808,-3.074155,8.896853
4822,android.sensor.accelerometer,3.5242648,-3.3806129,9.481039
4872,android.sensor.accelerometer,3.3997664,-2.9496565,9.56723
4923,android.sensor.accelerometer,2.9017725,-2.930503,8.264784
4973,android.sensor.accelerometer,2.2697031,-3.4859576,7.9391727
5080,android.sensor.orientation,222.7,18.75,17.43
5132,android.sensor.accelerometer,2.7485435,-2.920926,8.858546
5183,android.sensor.accelerometer,2.3654714,-3.122039,8.63828
5233,android.sensor.rotation_vector,0.067466,-0.211416,0.893516,0.390358,0.0
5286,android.sensor.game_rotation_vector,-0.113997,-0.19056,0.309524,0.9246
5337,android.sensor.orientation,225.59999,20.42,15.74
5390,android.sensor.game_rotation_vector,-0.12186,-0.186836,0.298248,0.928057
5545,android.sensor.game_rotation_vector,-0.130455,-0.188436,0.277796,0.932899
5596,android.sensor.gyroscope_uncalibrated,-0.15271631,0.16371189,-0.26511553,0.012217305,0.04642576,-0.0012217305
5648,android.sensor.accelerometer,3.064578,-3.3614593,10.103531
5698,android.sensor.orientation,232.25,20.56,16.46
5952,android.sensor.accelerometer,2.834735,-4.2904096,7.8050976
6002,android.sensor.accelerometer,3.3039982,-3.9264908,8.082825
6052,android.sensor.accelerometer,3.1028855,-3.5338416,8.887277
6102,android.sensor.accelerometer,2.7868507,-3.3423057,8.858546
6153,android.sensor.geomagnetic_rotation_vector,0.025521,-0.226367,0.830366,0.508525,0.0
6206,android.sensor.game_rotation_vector,-0.145086,-0.188511,0.192352,0.952057
6307,android.sensor.gyroscope,0.05131268,-0.029321533,0.21868975
6364,android.sensor.accelerometer,3.1890767,-2.8538885,8.954314
6413,android.sensor.accelerometer,3.122039,-3.016694,8.791509
6514,android.sensor.geomagnetic_rotation_vector,0.059686,-0.220387,0.81458,0.533221,0.0
6514,android.sensor.rotation_vector,0.056319,-0.218118,0.847759,0.480163,0.0
6566,android.sensor.game_rotation_vector,-0.111952,-0.187624,0.236285,0.946801
6619,android.sensor.orientation,235.0,16.92,17.16
6672,android.sensor.accelerometer,2.7102363,-2.9592333,8.6574335
6722,android.sensor.accelerometer,2.873042,-2.873042,8.868123
6772,android.sensor.accelerometer,3.083732,-2.8634653,8.992621
6822,android.sensor.accelerometer,3.265691,-2.7868507,10.802638
6873,android.sensor.accelerometer,2.7102363,-2.96881,9.11712
6923,android.sensor.rotation_vector,0.072335,-0.196038,0.871451,0.443744,0.0
6975,android.sensor.game_rotation_vector,-0.090436,-0.187528,0.277538,0.937884
-7057,sound,61.03847832092213
-7557,sound,49.36694660824315
-8056,sound,51.61849951351239
-8557,sound,53.25515663363148
-9055,sound,53.839302055347204
-9556,sound,52.2132032617976
-10059,sound,50.603993964061644
-10557,sound,50.856508539183594
-11055,sound,53.76839644005421
-11556,sound,51.053364322243866
-12056,sound,51.54983599674451
-12557,sound,51.64126725823418
-13057,sound,51.150144038113154
-13556,sound,52.2132032617976
-14056,sound,54.469113440703715
-14559,sound,55.53402367976822
-15055,sound,52.72975792706731
4,android.sensor.light,3828.0,9335.0,0.0
17,android.sensor.accelerometer,2.384625,-4.4340615,8.561666
-3,sound,-Infinity
52,android.sensor.accelerometer,1.5705963,-4.6351743,8.073248
102,android.sensor.accelerometer,2.1930888,-4.3861775,8.101978
153,android.sensor.gravity,2.1227,-3.9710999,8.7116995
204,android.sensor.game_rotation_vector,-0.140598,-0.197436,0.318961,0.91625
256,android.sensor.accelerometer,2.1930888,-3.4380736,8.580819
306,android.sensor.accelerometer,2.1068976,-3.3039982,8.762778
356,android.sensor.accelerometer,2.3463178,-3.169923,8.599973
406,android.sensor.accelerometer,2.4516625,-3.3135753,8.523358
457,android.sensor.linear_acceleration,-0.1033,0.419,-0.227
508,android.sensor.accelerometer,2.5474305,-3.5051112,9.5385
559,android.sensor.magnetic_field_uncalibrated,127.1875,160.125,138.1875,132.0,159.875,180.6875
612,android.sensor.orientation,224.0,22.99,15.849999
661,android.sensor.orientation,224.42,22.949999,15.9
716,android.sensor.accelerometer,3.1890767,-4.1180267,9.050082
766,android.sensor.accelerometer,2.5474305,-4.721366,7.4028716
816,android.sensor.accelerometer,2.1930888,-5.104438,7.603985
866,android.sensor.accelerometer,3.064578,-4.711789,7.603985
917,android.sensor.accelerometer,3.5625722,-4.7022123,7.4028716
967,android.sensor.linear_acceleration,0.7784,-0.48569998,-0.8023
1018,android.sensor.game_rotation_vector,-0.156157,-0.207582,0.282907,0.923302
1069,android.sensor.game_rotation_vector,-0.157011,-0.20805,0.278638,0.92435
1119,android.sensor.magnetic_field_uncalibrated,129.375,161.5625,136.6875,132.0,159.875,180.6875
1170,android.sensor.magnetic_field_uncalibrated,127.9375,160.125,136.6875,132.0,159.875,180.6875
1226,android.sensor.accelerometer,3.715801,-3.466804,8.00621
1276,android.sensor.accelerometer,3.1507695,-3.7924154,8.255207
1326,android.sensor.accelerometer,3.1986535,-3.763685,8.810662
1376,android.sensor.accelerometer,3.3039982,-3.8019924,9.136273
1427,android.sensor.accelerometer,3.083732,-3.6870706,8.37013
1477,android.sensor.geomagnetic_rotation_vector,0.118161,-0.227306,0.925214,0.279908,0.0
1529,android.sensor.rotation_vector,0.100957,-0.234368,0.918534,0.30195,0.0
1578,android.sensor.game_rotation_vector,-0.129002,-0.20989,0.330438,0.911106
1629,android.sensor.game_rotation_vector,-0.119202,-0.211082,0.337859,0.909442
1680,android.sensor.orientation,209.17,20.43,19.82
1730,android.sensor.magnetic_field_uncalibrated,125.75,154.25,136.6875,132.0,159.875,180.6875
1786,android.sensor.accelerometer,3.074155,-3.5529952,8.858546
1836,android.sensor.accelerometer,3.1316159,-3.4763808,8.437167
1886,android.sensor.accelerometer,2.6719291,-3.5338416,8.082825
1936,android.sensor.accelerometer,2.27928,-3.8498764,8.418014
1986,android.sensor.accelerometer,2.2409728,-4.156334,8.590396
2036,android.sensor.accelerometer,2.1068976,-4.10845,8.360553
2086,android.sensor.accelerometer,2.777274,-3.6966474,8.858546
2136,android.sensor.accelerometer,2.3080103,-3.8115692,8.983045
2189,android.sensor.game_rotation_vector,-0.124614,-0.198161,0.381238,0.894349
2238,android.sensor.game_rotation_vector,-0.128631,-0.195601,0.380375,0.894711
2289,android.sensor.game_rotation_vector,-0.132401,-0.192616,0.380507,0.894752
2341,android.sensor.orientation,198.26,23.06,15.49
2391,android.sensor.orientation,198.31999,23.189999,15.03
-2445,sound,-Infinity
2496,android.sensor.accelerometer,2.2984335,-3.821146,9.279925
2546,android.sensor.accelerometer,2.4612393,-3.371036,9.461885
2596,android.sensor.accelerometer,2.3558946,-3.2561142,9.14585
2650,android.sensor.rotation_vector,0.112155,-0.206581,0.953166,0.190313,0.0
2706,android.sensor.accelerometer,2.4995465,-2.9879637,8.647857
2757,android.sensor.accelerometer,2.6048915,-2.96881,8.887277
2807,android.sensor.geomagnetic_rotation_vector,0.113776,-0.17055,0.971547,0.118589,0.0
2858,android.sensor.game_rotation_vector,-0.111878,-0.187972,0.350139,0.910797
2909,android.sensor.game_rotation_vector,-0.11145,-0.186099,0.350373,0.911144
2960,android.sensor.orientation,199.62,19.76,16.25
3011,android.sensor.orientation,199.69,19.68,16.18
3066,android.sensor.accelerometer,2.5761611,-3.064578,8.992621
3116,android.sensor.accelerometer,2.4995465,-3.0550013,9.069236
3166,android.sensor.accelerometer,2.585738,-2.9975405,9.107543
3216,android.sensor.accelerometer,2.681506,-3.0550013,8.925584
3266,android.sensor.accelerometer,2.767697,-3.074155,8.944737
3316,android.sensor.accelerometer,2.4612393,-3.2944214,8.226477
3366,android.sensor.accelerometer,2.5378537,-3.1507695,8.820239
3417,android.sensor.geomagnetic_rotation_vector,0.12563,-0.184763,0.961959,0.157203,0.0
3469,android.sensor.game_rotation_vector,-0.109231,-0.200378,0.349219,0.908824
3518,android.sensor.game_rotation_vector,-0.111338,-0.203756,0.348063,0.908261
3569,android.sensor.game_rotation_vector,-0.110141,-0.206178,0.346176,0.908581
3626,android.sensor.orientation,199.01,20.48,17.82
3671,android.sensor.orientation,199.23999,20.27,17.59
3724,speed,0.0,4.0
3776,android.sensor.accelerometer,2.8634653,-3.2082303,8.801085
3826,android.sensor.accelerometer,2.9592333,-3.074155,8.791509
3877,android.sensor.accelerometer,2.8538885,-3.2273839,9.107543
3926,android.sensor.accelerometer,2.815581,-3.2561142,9.126697
3976,android.sensor.accelerometer,2.882619,-3.2082303,8.810662
4027,android.sensor.rotation_vector,0.113497,-0.192655,0.955867,0.190574,0.0
4078,android.sensor.game_rotation_vector,-0.10571,-0.195218,0.342533,0.9129
4129,android.sensor.game_rotation_vector,-0.105296,-0.195394,0.342457,0.912938
4181,android.sensor.orientation,198.93,19.689999,17.09
4231,android.sensor.orientation,198.75,19.689999,17.05
4286,android.sensor.accelerometer,2.8443117,-3.1603463,8.868123
4336,android.sensor.accelerometer,2.7964275,-3.371036,8.992621
4386,android.sensor.accelerometer,2.8443117,-3.2082303,8.992621
4436,android.sensor.accelerometer,2.767697,-3.1890767,8.944737
4487,android.sensor.accelerometer,2.6527755,-3.3997664,9.356541
4537,android.sensor.geomagnetic_rotation_vector,0.117443,-0.175688,0.970583,0.11536,0.0
4589,android.sensor.game_rotation_vector,-0.094875,-0.189206,0.343334,0.915052
4639,android.sensor.game_rotation_vector,-0.087439,-0.188249,0.343206,0.916038
4692,android.sensor.orientation,198.09,15.78,17.74
4741,android.sensor.rotation_vector,0.139137,-0.148449,0.963559,0.173658,0.0
4796,android.sensor.accelerometer,3.1890767,-1.982399,8.743625
4846,android.sensor.accelerometer,3.265691,-1.7812861,8.628703
4897,android.sensor.geomagnetic_rotation_vector,0.172965,-0.115786,0.967385,0.144363,0.0
4949,android.sensor.game_rotation_vector,-0.001189,-0.211198,0.342635,0.91542
4999,android.sensor.gyroscope_uncalibrated,0.20280726,-0.095294975,-0.035430185,0.012217305,0.04642576,-0.0012217305
5050,android.sensor.magnetic_field_uncalibrated,119.875,150.625,141.8125,132.0,159.875,180.6875
5106,android.sensor.accelerometer,3.9552212,-1.2066777,8.437167
5154,android.sensor.orientation,198.47,7.43,24.66
5207,android.sensor.accelerometer,3.9839516,-1.1971009,8.983045
5259,android.sensor.game_rotation_vector,0.016572,-0.21855,0.338048,0.91525
5311,android.sensor.game_rotation_vector,0.015781,-0.218997,0.335999,0.915912
5361,android.sensor.orientation,199.01,7.27,24.73
5416,android.sensor.accelerometer,4.2425256,-1.1300632,9.011775
5466,android.sensor.accelerometer,3.8307228,-1.0247183,9.002198
5516,android.sensor.accelerometer,3.2369606,-1.1683705,8.762778
5566,android.sensor.accelerometer,3.6296098,-1.1875241,8.944737
5616,android.sensor.accelerometer,3.7924154,-1.1109096,8.983045
5667,android.sensor.geomagnetic_rotation_vector,0.18573,-0.092787,0.967815,0.142224,0.0
5718,android.sensor.linear_acceleration,-0.0393,-0.0567,0.0629
5769,android.sensor.game_rotation_vector,6.55E-4,-0.206789,0.31896,0.924933
5820,android.sensor.orientation,200.29,8.22,22.55
5871,android.sensor.orientation,200.23999,8.28,22.529999
5922,android.sensor.orientation,200.18,8.34,22.529999
5976,android.sensor.accelerometer,3.9456444,-1.2449849,8.925584
6026,android.sensor.accelerometer,3.821146,-1.5227122,8.820239
6077,android.sensor.accelerometer,3.7828386,-1.3599066,9.088389
6126,android.sensor.accelerometer,4.223372,-1.5131354,9.251195
6176,android.sensor.accelerometer,3.9073372,-1.4652514,9.212888
6227,android.sensor.rotation_vector,0.18345,-0.110361,0.959221,0.184552,0.0
6278,android.sensor.gravity,3.7696998,-1.4196,8.9411
6329,android.sensor.gyroscope,-0.06352998,0.056199603,0.030543262
6380,android.sensor.orientation,199.93,9.469999,22.25
6431,android.sensor.orientation,199.86,9.7,22.1
6486,android.sensor.accelerometer,3.7924154,-1.6472107,9.107543
6536,android.sensor.accelerometer,3.6966474,-1.5801731,9.069236
6586,android.sensor.accelerometer,3.7541082,-1.5514427,9.011775
6636,android.sensor.accelerometer,3.6774938,-1.5897499,9.002198
6686,android.sensor.accelerometer,3.6391866,-1.5897499,8.992621
6736,android.sensor.orientation,200.04,10.3,21.81
6789,android.sensor.game_rotation_vector,-0.019737,-0.207928,0.31512,0.925783
6839,android.sensor.magnetic_field,-10.625,-8.5625,-39.5625
6889,android.sensor.magnetic_field,-8.4375,-8.5625,-40.3125
6940,android.sensor.orientation,199.76999,10.71,21.73
6991,android.sensor.orientation,199.65999,10.849999,21.58
7046,android.sensor.accelerometer,3.5625722,-1.8387469,8.973468
7097,android.sensor.accelerometer,3.6487634,-1.8962077,8.935161
7146,android.sensor.accelerometer,3.5434184,-2.1164744,8.925584
7197,android.sensor.accelerometer,3.821146,-1.9536686,8.954314
7246,android.sensor.accelerometer,3.4763808,-2.078167,9.155427
7296,android.sensor.accelerometer,3.4380736,-2.0494366,9.193734
7349,android.sensor.game_rotation_vector,-0.032398,-0.207551,0.315216,0.925478
7398,android.sensor.game_rotation_vector,-0.033748,-0.207423,0.315867,0.925237
7450,android.sensor.game_rotation_vector,-0.034089,-0.206489,0.316037,0.925375
7501,android.sensor.orientation,199.0,12.849999,20.63
7552,android.sensor.gyroscope_uncalibrated,-0.012217305,0.05375614,-0.02076942,0.012217305,0.04642576,-0.0012217305
7606,android.sensor.accelerometer,3.4955344,-2.0015526,8.839393
7656,android.sensor.accelerometer,3.4284968,-2.1547816,8.973468
7706,android.sensor.accelerometer,3.514688,-2.1068976,9.002198
7756,android.sensor.accelerometer,3.4476504,-2.2218192,9.155427
7807,android.sensor.linear_acceleration,0.0047999998,-0.0337,0.0142
7858,android.sensor.game_rotation_vector,-0.044929,-0.203312,0.312609,0.926779
7909,android.sensor.game_rotation_vector,-0.045077,-0.203224,0.31226,0.92690897
7960,android.sensor.orientation,199.4,12.95,20.539999
8011,android.sensor.orientation,199.70999,12.599999,20.779999
8066,android.sensor.accelerometer,3.5338416,-1.7908629,8.973468
8116,android.sensor.accelerometer,3.3901896,-1.8866309,9.078813
8166,android.sensor.accelerometer,3.4572272,-1.8770541,9.078813
8216,android.sensor.accelerometer,3.466804,-1.8100165,8.90643
8266,android.sensor.accelerometer,3.5338416,-1.8866309,8.992621
8325,android.sensor.gravity,3.5598998,-1.7902,8.9605
8376,android.sensor.accelerometer,3.5625722,-1.8387469,8.8777
8430,android.sensor.game_rotation_vector,-0.037791,-0.203711,0.311435,0.927405
8482,android.sensor.orientation,200.72,11.259999,21.33
8537,android.sensor.accelerometer,3.6296098,-1.8962077,9.002198
8587,android.sensor.accelerometer,3.667917,-1.8100165,8.973468
8641,android.sensor.geomagnetic_rotation_vector,0.166441,-0.131548,0.957731,0.194276,0.0
8691,android.sensor.magnetic_field,-9.1875,-9.25,-39.5625
8744,android.sensor.magnetic_field,-7.0,-8.5625,-41.0625
8796,android.sensor.accelerometer,3.6008794,-1.8100165,9.069236
8846,android.sensor.accelerometer,3.7062242,-2.0015526,9.184157
8897,android.sensor.accelerometer,3.6104562,-1.9153614,8.963891
8947,android.sensor.rotation_vector,0.159877,-0.133335,0.958076,0.196853,0.0
8998,android.sensor.game_rotation_vector,-0.038304,-0.20212,0.309912,0.92824197
9049,android.sensor.game_rotation_vector,-0.035901,-0.201801,0.309555,0.928527
9100,android.sensor.orientation,201.3,11.2699995,21.0
9151,android.sensor.orientation,201.42,11.2699995,21.05
9206,android.sensor.accelerometer,3.620033,-1.8004397,8.973468
9256,android.sensor.accelerometer,3.5434184,-1.9057846,9.069236
9306,android.sensor.accelerometer,3.572149,-1.9440918,9.155427
9358,android.sensor.accelerometer,3.514688,-1.8770541,9.050082
9411,android.sensor.game_rotation_vector,-0.036048,-0.202877,0.311282,0.927709
9460,android.sensor.orientation,201.01,11.69,20.72
9511,android.sensor.orientation,200.81,11.679999,20.65
9569,android.sensor.accelerometer,3.1603463,-2.2697031,9.346964
9616,android.sensor.accelerometer,3.5434184,-2.1452048,9.988609
9666,android.sensor.accelerometer,3.4380736,-1.8004397,8.6095495
-9745,sound,64.22775105873717
-10245,sound,54.32006687269598
-10744,sound,55.086966714220374
-11245,sound,60.61199443931902
-11745,sound,56.926742242596106
-12245,sound,56.16421945848444
-12745,sound,54.38662573967453
-13245,sound,59.03646070631824
-13744,sound,55.28352264780661
-14244,sound,54.979257225123234
